date,user_id,event_type,product_sku,platform
2026-07-04,usr_a1d73429,purchase,NIK-AIR-MAX,ios
2026-07-04,usr_6b038e6e,product_view,NIK-AIR-MAX,web
2026-07-04,usr_0dcae5ef,purchase,PAT-NANO-M-BLK,android
2026-07-04,usr_8063f6f5,add_to_cart,PAT-NANO-M-BLK,android
2026-07-04,usr_5f0aef42,product_view,ADID-ULTRABOOST,web
2026-07-04,,purchase,PAT-NANO-M-BLK,ios
2026-07-04,usr_41fa3899,product_view,ADID-ULTRABOOST,web
2026-07-04,usr_c90b9c47,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_0d132a91,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-04,usr_344ed78d,product_view,ADID-ULTRABOOST,android
2026-07-04,usr_8782ae38,add_to_cart,NIK-AIR-MAX,web
2026-07-04,usr_b6bc1ea9,product_view,ADID-ULTRABOOST,ios
2026-07-04,usr_8524a547,purchase,ARC-ATOM-M-BLK,android
2026-07-04,,add_to_cart,NIK-AIR-MAX,web
2026-07-04,usr_5eb4afb8,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-04,usr_8782ae38,add_to_cart,NIK-AIR-MAX,android
2026-07-04,,purchase,NIK-AIR-MAX,android
2026-07-04,usr_1e6c5842,product_view,ARC-ATOM-M-BLK,android
2026-07-04,usr_5eb4afb8,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_2879afa4,add_to_cart,NIK-AIR-MAX,web
2026-07-04,usr_1f530d08,product_view,SAL-XULTRA-4-10,ios
2026-07-04,usr_5f0aef42,purchase,ARC-ATOM-M-BLK,android
2026-07-04,usr_e58f0064,product_view,ADID-ULTRABOOST,android
2026-07-04,usr_0d132a91,product_view,NIK-AIR-MAX,web
2026-07-04,usr_344ed78d,product_view,SAL-XULTRA-4-10,android
2026-07-04,usr_39add3f4,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-04,usr_6954a48a,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-04,usr_a1d73429,product_view,SAL-XULTRA-4-10,ios
2026-07-04,usr_1f530d08,purchase,NIK-AIR-MAX,web
2026-07-04,usr_c55245d2,purchase,ADID-ULTRABOOST,android
2026-07-04,usr_2879afa4,product_view,ARC-ATOM-M-BLK,android
2026-07-04,usr_a6a94326,add_to_cart,ADID-ULTRABOOST,android
2026-07-04,usr_a1d73429,add_to_cart,SAL-XULTRA-4-10,web
2026-07-04,usr_344ed78d,purchase,ADID-ULTRABOOST,web
2026-07-04,usr_3869b4dc,purchase,ARC-ATOM-M-BLK,android
2026-07-05,usr_8524a547,purchase,ARC-ATOM-M-BLK,android
2026-07-05,usr_6b038e6e,purchase,NIK-AIR-MAX,android
2026-07-05,usr_d720f014,purchase,ADID-ULTRABOOST,android
2026-07-05,usr_f1292298,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_1f530d08,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_3869b4dc,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_8063f6f5,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_6b038e6e,purchase,NIK-AIR-MAX,ios
2026-07-05,usr_483a9ed9,product_view,PAT-NANO-M-BLK,android
2026-07-05,usr_2726f390,add_to_cart,PAT-NANO-M-BLK,web
2026-07-05,usr_63ab305c,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-05,usr_8524a547,purchase,SAL-XULTRA-4-10,ios
2026-07-05,usr_b1c2db84,purchase,NIK-AIR-MAX,web
2026-07-05,usr_8063f6f5,purchase,NIK-AIR-MAX,android
2026-07-05,usr_8063f6f5,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-05,usr_749f8eca,purchase,NIK-AIR-MAX,web
2026-07-05,usr_2879afa4,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_2726f390,purchase,PAT-NANO-M-BLK,android
2026-07-05,usr_2e21d807,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-05,,add_to_cart,NIK-AIR-MAX,ios
2026-07-05,usr_5eb4afb8,purchase,ARC-ATOM-M-BLK,android
2026-07-05,usr_6b038e6e,add_to_cart,PAT-NANO-M-BLK,web
2026-07-05,usr_1a4df5c2,purchase,ADID-ULTRABOOST,ios
2026-07-05,usr_1f530d08,add_to_cart,NIK-AIR-MAX,android
2026-07-05,usr_251718f0,purchase,SAL-XULTRA-4-10,android
2026-07-05,usr_749f8eca,add_to_cart,ADID-ULTRABOOST,ios
2026-07-05,usr_2879afa4,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_1490b2bb,product_view,PAT-NANO-M-BLK,web
2026-07-05,usr_7e6f10b5,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-05,usr_c55245d2,add_to_cart,ADID-ULTRABOOST,web
2026-07-05,usr_1490b2bb,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-05,usr_f1292298,product_view,ARC-ATOM-M-BLK,web
2026-07-05,usr_c20af1d4,purchase,ARC-ATOM-M-BLK,web
2026-07-05,usr_f0deb02b,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-05,usr_ff82fec7,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-05,usr_ccc112d9,product_view,NIK-AIR-MAX,web
2026-07-05,usr_0dcae5ef,purchase,ARC-ATOM-M-BLK,android
2026-07-05,usr_2a9d4e34,product_view,SAL-XULTRA-4-10,web
2026-07-05,usr_749f8eca,purchase,NIK-AIR-MAX,web
2026-07-05,usr_c55245d2,purchase,NIK-AIR-MAX,android
2026-07-05,usr_d6c5de6c,add_to_cart,NIK-AIR-MAX,web
2026-07-05,usr_f1292298,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_8782ae38,add_to_cart,NIK-AIR-MAX,web
2026-07-05,usr_0d132a91,add_to_cart,SAL-XULTRA-4-10,android
2026-07-05,usr_39add3f4,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_d720f014,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_5f0aef42,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_b1c2db84,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-05,usr_a1d73429,purchase,NIK-AIR-MAX,android
2026-07-05,usr_b6bc1ea9,product_view,ARC-ATOM-M-BLK,android
2026-07-05,usr_f0deb02b,add_to_cart,SAL-XULTRA-4-10,android
2026-07-05,usr_251718f0,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-05,usr_e58f0064,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-05,usr_f1292298,purchase,ARC-ATOM-M-BLK,web
2026-07-05,usr_c90b9c47,purchase,ARC-ATOM-M-BLK,ios
2026-07-05,usr_4c418bab,purchase,ARC-ATOM-M-BLK,ios
2026-07-05,usr_47a7733c,add_to_cart,NIK-AIR-MAX,web
2026-07-05,usr_f0deb02b,product_view,PAT-NANO-M-BLK,ios
2026-07-05,usr_a6a94326,product_view,SAL-XULTRA-4-10,web
2026-07-05,usr_4c418bab,add_to_cart,NIK-AIR-MAX,ios
2026-07-05,usr_f1292298,purchase,NIK-AIR-MAX,android
2026-07-05,usr_1e6c5842,purchase,ARC-ATOM-M-BLK,android
2026-07-05,usr_2e21d807,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-05,usr_2726f390,product_view,PAT-NANO-M-BLK,android
2026-07-05,usr_2726f390,purchase,ADID-ULTRABOOST,ios
2026-07-05,usr_c90b9c47,purchase,SAL-XULTRA-4-10,web
2026-07-05,usr_f0deb02b,product_view,NIK-AIR-MAX,web
2026-07-05,usr_c55245d2,purchase,ADID-ULTRABOOST,web
2026-07-05,usr_6b038e6e,add_to_cart,ADID-ULTRABOOST,android
2026-07-05,usr_7e6f10b5,purchase,NIK-AIR-MAX,android
2026-07-06,usr_2c95f3d9,purchase,PAT-NANO-M-BLK,ios
2026-07-06,usr_c331da92,purchase,ARC-ATOM-M-BLK,android
2026-07-06,usr_2a9d4e34,product_view,PAT-NANO-M-BLK,web
2026-07-06,usr_7e6f10b5,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-06,usr_0d132a91,product_view,PAT-NANO-M-BLK,ios
2026-07-06,,purchase,ADID-ULTRABOOST,ios
2026-07-06,usr_d3b5449a,add_to_cart,NIK-AIR-MAX,ios
2026-07-06,usr_39add3f4,add_to_cart,NIK-AIR-MAX,android
2026-07-06,usr_47a7733c,product_view,SAL-XULTRA-4-10,ios
2026-07-06,usr_e8289dd8,product_view,PAT-NANO-M-BLK,android
2026-07-06,usr_63ab305c,add_to_cart,PAT-NANO-M-BLK,web
2026-07-06,usr_cda66e15,purchase,ARC-ATOM-M-BLK,web
2026-07-06,usr_f0deb02b,purchase,ARC-ATOM-M-BLK,android
2026-07-06,usr_5f0aef42,purchase,ARC-ATOM-M-BLK,ios
2026-07-06,usr_4c418bab,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-06,usr_0d132a91,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-06,usr_f0deb02b,purchase,SAL-XULTRA-4-10,web
2026-07-06,usr_ccc112d9,add_to_cart,SAL-XULTRA-4-10,web
2026-07-06,usr_a1d73429,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-06,usr_8782ae38,add_to_cart,NIK-AIR-MAX,ios
2026-07-06,usr_483a9ed9,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-06,usr_8063f6f5,purchase,ADID-ULTRABOOST,android
2026-07-06,usr_344ed78d,purchase,PAT-NANO-M-BLK,ios
2026-07-06,usr_1f530d08,product_view,SAL-XULTRA-4-10,android
2026-07-06,usr_ced7214c,purchase,SAL-XULTRA-4-10,android
2026-07-06,usr_2879afa4,purchase,SAL-XULTRA-4-10,android
2026-07-06,usr_5f0aef42,add_to_cart,ADID-ULTRABOOST,ios
2026-07-06,usr_483a9ed9,add_to_cart,SAL-XULTRA-4-10,android
2026-07-06,usr_1e6c5842,product_view,PAT-NANO-M-BLK,web
2026-07-06,usr_d720f014,purchase,NIK-AIR-MAX,android
2026-07-06,usr_47a7733c,product_view,ADID-ULTRABOOST,web
2026-07-06,usr_ced7214c,purchase,PAT-NANO-M-BLK,ios
2026-07-06,usr_d3b5449a,purchase,ADID-ULTRABOOST,web
2026-07-06,usr_63ab305c,purchase,ADID-ULTRABOOST,android
2026-07-06,usr_a1d73429,purchase,ADID-ULTRABOOST,ios
2026-07-06,usr_d3b5449a,purchase,SAL-XULTRA-4-10,web
2026-07-06,usr_47a7733c,purchase,SAL-XULTRA-4-10,web
2026-07-06,usr_d720f014,purchase,PAT-NANO-M-BLK,android
2026-07-06,usr_7e6f10b5,product_view,NIK-AIR-MAX,ios
2026-07-06,usr_47a7733c,add_to_cart,NIK-AIR-MAX,ios
2026-07-06,usr_8524a547,product_view,SAL-XULTRA-4-10,ios
2026-07-06,usr_39add3f4,add_to_cart,PAT-NANO-M-BLK,web
2026-07-06,usr_ced7214c,purchase,SAL-XULTRA-4-10,ios
2026-07-06,usr_c20af1d4,add_to_cart,ADID-ULTRABOOST,ios
2026-07-06,usr_f8bda923,purchase,ARC-ATOM-M-BLK,web
2026-07-06,usr_47a7733c,product_view,SAL-XULTRA-4-10,web
2026-07-06,usr_ced7214c,product_view,ADID-ULTRABOOST,web
2026-07-06,usr_d720f014,product_view,NIK-AIR-MAX,web
2026-07-07,usr_41fa3899,product_view,ADID-ULTRABOOST,ios
2026-07-07,usr_ff82fec7,add_to_cart,ADID-ULTRABOOST,ios
2026-07-07,,purchase,SAL-XULTRA-4-10,ios
2026-07-07,usr_5f0aef42,purchase,ARC-ATOM-M-BLK,android
2026-07-07,usr_f1292298,purchase,SAL-XULTRA-4-10,android
2026-07-07,usr_251718f0,product_view,NIK-AIR-MAX,ios
2026-07-07,usr_41fa3899,add_to_cart,SAL-XULTRA-4-10,android
2026-07-07,usr_b6bc1ea9,product_view,NIK-AIR-MAX,web
2026-07-07,usr_c331da92,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-07,usr_cda66e15,product_view,NIK-AIR-MAX,android
2026-07-07,usr_a1d73429,product_view,ADID-ULTRABOOST,web
2026-07-07,usr_d720f014,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-07,usr_2e21d807,purchase,ADID-ULTRABOOST,web
2026-07-07,usr_ff82fec7,product_view,ADID-ULTRABOOST,web
2026-07-07,usr_b1c2db84,add_to_cart,NIK-AIR-MAX,web
2026-07-07,usr_a1d73429,purchase,ARC-ATOM-M-BLK,ios
2026-07-07,,purchase,SAL-XULTRA-4-10,web
2026-07-07,usr_8524a547,add_to_cart,NIK-AIR-MAX,ios
2026-07-07,usr_63ab305c,product_view,ADID-ULTRABOOST,ios
2026-07-07,usr_f0deb02b,purchase,PAT-NANO-M-BLK,android
2026-07-07,usr_ccc112d9,purchase,NIK-AIR-MAX,web
2026-07-07,usr_ccc112d9,purchase,NIK-AIR-MAX,web
2026-07-07,usr_c20af1d4,product_view,ADID-ULTRABOOST,ios
2026-07-07,usr_d632b003,product_view,PAT-NANO-M-BLK,android
2026-07-07,usr_63ab305c,add_to_cart,NIK-AIR-MAX,web
2026-07-07,usr_39add3f4,product_view,PAT-NANO-M-BLK,android
2026-07-07,usr_ced7214c,add_to_cart,PAT-NANO-M-BLK,web
2026-07-07,usr_3869b4dc,product_view,PAT-NANO-M-BLK,ios
2026-07-07,usr_a6a94326,purchase,ADID-ULTRABOOST,android
2026-07-07,usr_344ed78d,product_view,ADID-ULTRABOOST,ios
2026-07-07,usr_2e21d807,product_view,PAT-NANO-M-BLK,android
2026-07-07,usr_0dcae5ef,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-07,usr_d632b003,purchase,SAL-XULTRA-4-10,web
2026-07-07,usr_d632b003,product_view,NIK-AIR-MAX,android
2026-07-07,usr_2726f390,purchase,SAL-XULTRA-4-10,ios
2026-07-07,usr_e58f0064,purchase,NIK-AIR-MAX,web
2026-07-07,usr_a6a94326,purchase,NIK-AIR-MAX,web
2026-07-07,usr_f1292298,product_view,ARC-ATOM-M-BLK,ios
2026-07-07,usr_8524a547,purchase,SAL-XULTRA-4-10,ios
2026-07-07,usr_749f8eca,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-07,usr_a6a94326,product_view,ADID-ULTRABOOST,web
2026-07-07,usr_ccc112d9,purchase,NIK-AIR-MAX,android
2026-07-07,usr_483a9ed9,add_to_cart,ADID-ULTRABOOST,android
2026-07-07,usr_2e21d807,add_to_cart,PAT-NANO-M-BLK,android
2026-07-07,usr_d720f014,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-07,usr_749f8eca,product_view,NIK-AIR-MAX,web
2026-07-07,usr_c90b9c47,add_to_cart,SAL-XULTRA-4-10,android
2026-07-08,usr_b6bc1ea9,add_to_cart,SAL-XULTRA-4-10,android
2026-07-08,usr_f8bda923,product_view,ARC-ATOM-M-BLK,android
2026-07-08,usr_b1c2db84,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_d720f014,product_view,NIK-AIR-MAX,android
2026-07-08,usr_b1c2db84,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_5eb4afb8,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_ff82fec7,product_view,SAL-XULTRA-4-10,web
2026-07-08,usr_0d132a91,purchase,NIK-AIR-MAX,ios
2026-07-08,usr_e58f0064,product_view,NIK-AIR-MAX,ios
2026-07-08,usr_6b038e6e,add_to_cart,SAL-XULTRA-4-10,web
2026-07-08,usr_749f8eca,purchase,ARC-ATOM-M-BLK,android
2026-07-08,,product_view,ADID-ULTRABOOST,web
2026-07-08,usr_c90b9c47,purchase,ADID-ULTRABOOST,ios
2026-07-08,usr_d3b5449a,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_d6c5de6c,product_view,SAL-XULTRA-4-10,ios
2026-07-08,,product_view,SAL-XULTRA-4-10,android
2026-07-08,usr_c20af1d4,add_to_cart,ADID-ULTRABOOST,web
2026-07-08,usr_0d132a91,product_view,NIK-AIR-MAX,ios
2026-07-08,usr_1f530d08,product_view,ADID-ULTRABOOST,web
2026-07-08,usr_f0deb02b,product_view,ADID-ULTRABOOST,ios
2026-07-08,usr_d720f014,purchase,SAL-XULTRA-4-10,web
2026-07-08,usr_c55245d2,product_view,SAL-XULTRA-4-10,ios
2026-07-08,usr_8782ae38,add_to_cart,ADID-ULTRABOOST,ios
2026-07-08,usr_2879afa4,product_view,PAT-NANO-M-BLK,android
2026-07-08,usr_8782ae38,purchase,NIK-AIR-MAX,web
2026-07-08,usr_1e6c5842,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-08,usr_7e6f10b5,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-08,usr_1e6c5842,purchase,PAT-NANO-M-BLK,ios
2026-07-08,usr_7e6f10b5,add_to_cart,ADID-ULTRABOOST,ios
2026-07-08,usr_b6bc1ea9,purchase,ARC-ATOM-M-BLK,web
2026-07-08,usr_47a7733c,product_view,ARC-ATOM-M-BLK,ios
2026-07-08,usr_f8bda923,product_view,NIK-AIR-MAX,ios
2026-07-08,usr_2879afa4,product_view,ARC-ATOM-M-BLK,android
2026-07-08,,add_to_cart,PAT-NANO-M-BLK,android
2026-07-08,usr_b6bc1ea9,product_view,ADID-ULTRABOOST,ios
2026-07-08,usr_749f8eca,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-08,usr_1490b2bb,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-08,usr_6b038e6e,purchase,ADID-ULTRABOOST,android
2026-07-08,usr_749f8eca,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_2c95f3d9,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-08,usr_e58f0064,add_to_cart,PAT-NANO-M-BLK,web
2026-07-08,usr_d632b003,product_view,SAL-XULTRA-4-10,web
2026-07-08,usr_2879afa4,product_view,PAT-NANO-M-BLK,ios
2026-07-08,usr_a6a94326,add_to_cart,SAL-XULTRA-4-10,android
2026-07-09,usr_47a7733c,product_view,ARC-ATOM-M-BLK,android
2026-07-09,usr_8524a547,purchase,ADID-ULTRABOOST,web
2026-07-09,,purchase,PAT-NANO-M-BLK,web
2026-07-09,,product_view,ARC-ATOM-M-BLK,android
2026-07-09,usr_e58f0064,purchase,PAT-NANO-M-BLK,web
2026-07-09,usr_d6c5de6c,add_to_cart,SAL-XULTRA-4-10,web
2026-07-09,usr_749f8eca,product_view,PAT-NANO-M-BLK,ios
2026-07-09,usr_749f8eca,product_view,SAL-XULTRA-4-10,web
2026-07-09,usr_cda66e15,purchase,NIK-AIR-MAX,android
2026-07-09,usr_e8289dd8,purchase,ADID-ULTRABOOST,ios
2026-07-09,usr_6954a48a,product_view,ARC-ATOM-M-BLK,android
2026-07-09,usr_f1292298,purchase,NIK-AIR-MAX,ios
2026-07-09,usr_e8289dd8,add_to_cart,PAT-NANO-M-BLK,android
2026-07-09,usr_f1292298,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-09,usr_41fa3899,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_a1d73429,purchase,PAT-NANO-M-BLK,android
2026-07-09,usr_39add3f4,add_to_cart,NIK-AIR-MAX,ios
2026-07-09,usr_251718f0,purchase,PAT-NANO-M-BLK,web
2026-07-09,usr_b1c2db84,purchase,ARC-ATOM-M-BLK,android
2026-07-09,usr_483a9ed9,add_to_cart,ADID-ULTRABOOST,ios
2026-07-09,usr_1a4df5c2,product_view,ADID-ULTRABOOST,ios
2026-07-09,usr_5f0aef42,product_view,PAT-NANO-M-BLK,android
2026-07-09,usr_8524a547,purchase,ARC-ATOM-M-BLK,android
2026-07-09,usr_d720f014,purchase,ADID-ULTRABOOST,android
2026-07-09,usr_5f0aef42,purchase,NIK-AIR-MAX,ios
2026-07-09,usr_c20af1d4,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_d632b003,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-09,usr_344ed78d,product_view,SAL-XULTRA-4-10,web
2026-07-09,usr_2c95f3d9,product_view,ADID-ULTRABOOST,ios
2026-07-09,usr_a1d73429,add_to_cart,ADID-ULTRABOOST,ios
2026-07-09,usr_8063f6f5,add_to_cart,NIK-AIR-MAX,web
2026-07-09,usr_1e6c5842,purchase,NIK-AIR-MAX,android
2026-07-09,usr_d3b5449a,purchase,ARC-ATOM-M-BLK,android
2026-07-09,usr_8063f6f5,product_view,PAT-NANO-M-BLK,ios
2026-07-09,usr_2726f390,purchase,ADID-ULTRABOOST,android
2026-07-09,usr_f8bda923,add_to_cart,SAL-XULTRA-4-10,android
2026-07-09,usr_8782ae38,purchase,ADID-ULTRABOOST,ios
2026-07-09,usr_0dcae5ef,product_view,NIK-AIR-MAX,web
2026-07-09,usr_3869b4dc,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-09,usr_8063f6f5,purchase,NIK-AIR-MAX,ios
2026-07-09,usr_251718f0,purchase,PAT-NANO-M-BLK,web
2026-07-09,usr_39add3f4,add_to_cart,PAT-NANO-M-BLK,web
2026-07-09,usr_251718f0,purchase,ARC-ATOM-M-BLK,android
2026-07-09,usr_3869b4dc,add_to_cart,NIK-AIR-MAX,web
2026-07-09,usr_e58f0064,purchase,PAT-NANO-M-BLK,ios
2026-07-09,usr_251718f0,add_to_cart,SAL-XULTRA-4-10,web
2026-07-09,usr_251718f0,purchase,SAL-XULTRA-4-10,web
2026-07-10,usr_8782ae38,purchase,ADID-ULTRABOOST,ios
2026-07-10,usr_1a4df5c2,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-10,usr_8063f6f5,purchase,SAL-XULTRA-4-10,ios
2026-07-10,usr_1e6c5842,purchase,ARC-ATOM-M-BLK,ios
2026-07-10,usr_f8bda923,add_to_cart,PAT-NANO-M-BLK,web
2026-07-10,usr_8524a547,product_view,ADID-ULTRABOOST,android
2026-07-10,,product_view,SAL-XULTRA-4-10,web
2026-07-10,usr_d632b003,product_view,NIK-AIR-MAX,ios
2026-07-10,usr_1e6c5842,product_view,ADID-ULTRABOOST,android
2026-07-10,usr_d6c5de6c,purchase,ADID-ULTRABOOST,ios
2026-07-10,usr_0d132a91,purchase,ADID-ULTRABOOST,ios
2026-07-10,,purchase,PAT-NANO-M-BLK,android
2026-07-10,usr_2c95f3d9,purchase,ARC-ATOM-M-BLK,ios
2026-07-10,usr_39add3f4,purchase,ADID-ULTRABOOST,android
2026-07-10,,purchase,ADID-ULTRABOOST,ios
2026-07-10,usr_c55245d2,add_to_cart,SAL-XULTRA-4-10,android
2026-07-10,usr_f0deb02b,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-10,,purchase,PAT-NANO-M-BLK,android
2026-07-10,usr_0d132a91,add_to_cart,PAT-NANO-M-BLK,android
2026-07-10,usr_ccc112d9,product_view,PAT-NANO-M-BLK,android
2026-07-10,usr_c90b9c47,add_to_cart,PAT-NANO-M-BLK,android
2026-07-10,usr_f8bda923,product_view,SAL-XULTRA-4-10,android
2026-07-10,usr_f8bda923,purchase,PAT-NANO-M-BLK,android
2026-07-10,usr_8063f6f5,add_to_cart,PAT-NANO-M-BLK,web
2026-07-10,usr_c55245d2,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-10,usr_1490b2bb,add_to_cart,SAL-XULTRA-4-10,web
2026-07-10,usr_251718f0,add_to_cart,ADID-ULTRABOOST,ios
2026-07-10,usr_2c95f3d9,product_view,SAL-XULTRA-4-10,ios
2026-07-10,usr_f0deb02b,purchase,ARC-ATOM-M-BLK,android
2026-07-10,usr_f8bda923,purchase,NIK-AIR-MAX,ios
2026-07-10,usr_c90b9c47,add_to_cart,NIK-AIR-MAX,ios
2026-07-10,usr_1e6c5842,add_to_cart,NIK-AIR-MAX,ios
2026-07-10,usr_2e21d807,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-10,usr_6b038e6e,purchase,SAL-XULTRA-4-10,android
2026-07-10,usr_f1292298,add_to_cart,NIK-AIR-MAX,web
2026-07-10,usr_ff82fec7,add_to_cart,NIK-AIR-MAX,web
2026-07-10,usr_2879afa4,purchase,ADID-ULTRABOOST,ios
2026-07-10,usr_2726f390,add_to_cart,PAT-NANO-M-BLK,android
2026-07-10,,product_view,ARC-ATOM-M-BLK,ios
2026-07-10,usr_b1c2db84,purchase,SAL-XULTRA-4-10,android
2026-07-10,,product_view,SAL-XULTRA-4-10,web
2026-07-10,usr_b1c2db84,product_view,SAL-XULTRA-4-10,web
2026-07-10,usr_39add3f4,product_view,SAL-XULTRA-4-10,web
2026-07-10,,purchase,SAL-XULTRA-4-10,android
2026-07-10,,product_view,PAT-NANO-M-BLK,ios
2026-07-10,usr_c20af1d4,product_view,SAL-XULTRA-4-10,android
2026-07-10,usr_2a9d4e34,add_to_cart,NIK-AIR-MAX,web
2026-07-10,usr_251718f0,product_view,SAL-XULTRA-4-10,web
