date,user_id,event_type,product_sku,platform
2026-07-03,usr_5425c015,product_view,SAL-XULTRA-4-10,android
2026-07-03,usr_0999164b,product_view,ADID-ULTRABOOST,ios
2026-07-03,usr_5c4c2782,product_view,PAT-NANO-M-BLK,ios
2026-07-03,usr_cb8c892b,product_view,NIK-AIR-MAX,web
2026-07-03,,add_to_cart,ADID-ULTRABOOST,android
2026-07-03,usr_d332e1f0,add_to_cart,SAL-XULTRA-4-10,android
2026-07-03,usr_bc3ce846,add_to_cart,ADID-ULTRABOOST,web
2026-07-03,usr_5e2152a6,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-03,,product_view,PAT-NANO-M-BLK,web
2026-07-03,usr_cb8c892b,purchase,PAT-NANO-M-BLK,ios
2026-07-03,usr_743948b5,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-03,usr_c64413ea,purchase,ARC-ATOM-M-BLK,ios
2026-07-04,usr_92996901,purchase,NIK-AIR-MAX,web
2026-07-04,usr_d332e1f0,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-04,usr_dc5edda0,product_view,NIK-AIR-MAX,ios
2026-07-04,usr_45c48125,add_to_cart,ADID-ULTRABOOST,android
2026-07-04,usr_5f9a3814,purchase,NIK-AIR-MAX,ios
2026-07-04,usr_0e478cb2,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-04,usr_be73ffa7,product_view,PAT-NANO-M-BLK,ios
2026-07-04,usr_85b7cd8d,product_view,ARC-ATOM-M-BLK,ios
2026-07-04,usr_0999164b,product_view,PAT-NANO-M-BLK,android
2026-07-04,usr_47e82849,product_view,PAT-NANO-M-BLK,web
2026-07-04,usr_5e2152a6,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_1fea2276,purchase,SAL-XULTRA-4-10,web
2026-07-04,usr_a8655803,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_fb0ac6a6,purchase,SAL-XULTRA-4-10,android
2026-07-04,usr_0e478cb2,product_view,ARC-ATOM-M-BLK,web
2026-07-04,,purchase,ARC-ATOM-M-BLK,android
2026-07-04,usr_0999164b,purchase,PAT-NANO-M-BLK,web
2026-07-04,usr_d0cefcf7,product_view,NIK-AIR-MAX,ios
2026-07-04,usr_86e35f75,product_view,ADID-ULTRABOOST,web
2026-07-04,usr_92869a54,product_view,PAT-NANO-M-BLK,android
2026-07-04,,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-04,usr_0999164b,purchase,NIK-AIR-MAX,web
2026-07-04,usr_86e35f75,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-04,usr_5f9a3814,purchase,ARC-ATOM-M-BLK,android
2026-07-04,usr_9d6a9915,purchase,ADID-ULTRABOOST,ios
2026-07-04,usr_8001c959,add_to_cart,SAL-XULTRA-4-10,web
2026-07-04,usr_a59f3837,purchase,ARC-ATOM-M-BLK,ios
2026-07-04,usr_739aa0f1,product_view,NIK-AIR-MAX,web
2026-07-04,usr_63be6d0c,product_view,NIK-AIR-MAX,android
2026-07-04,usr_a59f3837,product_view,PAT-NANO-M-BLK,web
2026-07-04,usr_5425c015,product_view,ARC-ATOM-M-BLK,ios
2026-07-04,usr_c53db4c4,product_view,ADID-ULTRABOOST,android
2026-07-04,usr_d0cefcf7,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_a59f3837,product_view,ARC-ATOM-M-BLK,ios
2026-07-04,usr_a59f3837,add_to_cart,PAT-NANO-M-BLK,web
2026-07-04,usr_f9d832f4,purchase,ADID-ULTRABOOST,ios
2026-07-04,usr_0df657b8,product_view,ARC-ATOM-M-BLK,android
2026-07-04,usr_a8655803,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-04,usr_b9397538,purchase,ARC-ATOM-M-BLK,web
2026-07-04,usr_c2a56b60,purchase,ADID-ULTRABOOST,android
2026-07-04,usr_85b7cd8d,product_view,ARC-ATOM-M-BLK,web
2026-07-04,usr_8001c959,purchase,SAL-XULTRA-4-10,ios
2026-07-04,usr_5f9a3814,purchase,SAL-XULTRA-4-10,ios
2026-07-04,usr_92996901,add_to_cart,ADID-ULTRABOOST,web
2026-07-04,usr_47e82849,add_to_cart,NIK-AIR-MAX,web
2026-07-04,usr_5c4c2782,purchase,SAL-XULTRA-4-10,android
2026-07-04,usr_fc3211c0,product_view,NIK-AIR-MAX,web
2026-07-04,usr_71588e49,purchase,PAT-NANO-M-BLK,web
2026-07-04,usr_c96cb409,add_to_cart,NIK-AIR-MAX,web
2026-07-04,usr_c96cb409,purchase,SAL-XULTRA-4-10,ios
2026-07-04,usr_9edd962d,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-04,usr_71588e49,add_to_cart,SAL-XULTRA-4-10,android
2026-07-04,usr_c53db4c4,add_to_cart,ADID-ULTRABOOST,ios
2026-07-04,usr_fb0ac6a6,purchase,SAL-XULTRA-4-10,ios
2026-07-04,usr_d332e1f0,product_view,NIK-AIR-MAX,web
2026-07-04,usr_86e35f75,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-04,usr_a59f3837,purchase,NIK-AIR-MAX,android
2026-07-04,usr_b9397538,purchase,PAT-NANO-M-BLK,android
2026-07-04,usr_71588e49,purchase,ADID-ULTRABOOST,web
2026-07-04,usr_078a29f9,add_to_cart,ADID-ULTRABOOST,web
2026-07-04,,purchase,PAT-NANO-M-BLK,android
2026-07-04,usr_a8655803,purchase,NIK-AIR-MAX,ios
2026-07-04,usr_5425c015,product_view,SAL-XULTRA-4-10,ios
2026-07-04,usr_91768746,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-04,usr_86e35f75,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-04,usr_a8655803,purchase,ARC-ATOM-M-BLK,web
2026-07-04,usr_0e478cb2,purchase,NIK-AIR-MAX,ios
2026-07-05,usr_c64413ea,purchase,NIK-AIR-MAX,web
2026-07-05,usr_91768746,purchase,NIK-AIR-MAX,ios
2026-07-05,,purchase,NIK-AIR-MAX,android
2026-07-05,usr_86e35f75,purchase,SAL-XULTRA-4-10,ios
2026-07-05,usr_8a110540,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_47e82849,purchase,PAT-NANO-M-BLK,android
2026-07-05,,add_to_cart,SAL-XULTRA-4-10,web
2026-07-05,usr_9d6a9915,product_view,PAT-NANO-M-BLK,ios
2026-07-05,usr_9d6a9915,purchase,ADID-ULTRABOOST,android
2026-07-05,usr_0999164b,purchase,ARC-ATOM-M-BLK,ios
2026-07-05,usr_91768746,purchase,ARC-ATOM-M-BLK,web
2026-07-05,usr_85b7cd8d,purchase,ADID-ULTRABOOST,android
2026-07-05,usr_fb0ac6a6,purchase,ARC-ATOM-M-BLK,web
2026-07-05,usr_8a110540,purchase,PAT-NANO-M-BLK,ios
2026-07-05,,product_view,ARC-ATOM-M-BLK,web
2026-07-05,usr_5f9a3814,purchase,NIK-AIR-MAX,android
2026-07-05,usr_5e2152a6,purchase,PAT-NANO-M-BLK,ios
2026-07-05,usr_fb3295ec,purchase,SAL-XULTRA-4-10,web
2026-07-05,usr_b9397538,purchase,NIK-AIR-MAX,android
2026-07-05,usr_743948b5,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_92869a54,product_view,PAT-NANO-M-BLK,web
2026-07-05,usr_743948b5,purchase,PAT-NANO-M-BLK,android
2026-07-05,usr_5c4c2782,add_to_cart,PAT-NANO-M-BLK,web
2026-07-05,usr_9d6a9915,purchase,PAT-NANO-M-BLK,ios
2026-07-05,usr_9d6a9915,purchase,PAT-NANO-M-BLK,web
2026-07-05,usr_d332e1f0,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_ad961c2b,product_view,SAL-XULTRA-4-10,web
2026-07-05,usr_fc3211c0,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_b9397538,product_view,PAT-NANO-M-BLK,android
2026-07-05,usr_739aa0f1,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_f9d832f4,product_view,ADID-ULTRABOOST,android
2026-07-05,usr_45c48125,product_view,SAL-XULTRA-4-10,web
2026-07-05,usr_7c009c3e,add_to_cart,SAL-XULTRA-4-10,web
2026-07-05,usr_45c48125,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-05,usr_fb0ac6a6,purchase,NIK-AIR-MAX,ios
2026-07-05,usr_e679bab7,product_view,SAL-XULTRA-4-10,web
2026-07-05,,purchase,NIK-AIR-MAX,ios
2026-07-05,,add_to_cart,NIK-AIR-MAX,ios
2026-07-05,usr_92996901,product_view,SAL-XULTRA-4-10,ios
2026-07-05,,product_view,PAT-NANO-M-BLK,android
2026-07-05,usr_8a110540,product_view,NIK-AIR-MAX,android
2026-07-05,usr_92869a54,purchase,ARC-ATOM-M-BLK,web
2026-07-05,usr_7c009c3e,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_63be6d0c,product_view,SAL-XULTRA-4-10,web
2026-07-05,,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-05,usr_0e478cb2,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_e679bab7,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_be73ffa7,product_view,NIK-AIR-MAX,web
2026-07-05,usr_91768746,product_view,NIK-AIR-MAX,android
2026-07-05,usr_85b7cd8d,product_view,ARC-ATOM-M-BLK,ios
2026-07-05,usr_c96cb409,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_dc5edda0,product_view,SAL-XULTRA-4-10,ios
2026-07-05,usr_41b13c8b,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_bc3ce846,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-05,usr_078a29f9,product_view,ARC-ATOM-M-BLK,web
2026-07-05,usr_8a110540,add_to_cart,NIK-AIR-MAX,ios
2026-07-05,usr_b9397538,purchase,NIK-AIR-MAX,ios
2026-07-05,,add_to_cart,NIK-AIR-MAX,ios
2026-07-05,usr_0e478cb2,product_view,SAL-XULTRA-4-10,android
2026-07-05,usr_078a29f9,purchase,PAT-NANO-M-BLK,android
2026-07-05,usr_c64413ea,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-05,usr_47e82849,add_to_cart,PAT-NANO-M-BLK,android
2026-07-05,usr_c53db4c4,product_view,ADID-ULTRABOOST,web
2026-07-05,usr_fb0ac6a6,purchase,SAL-XULTRA-4-10,android
2026-07-05,usr_86e35f75,add_to_cart,SAL-XULTRA-4-10,web
2026-07-05,usr_a59f3837,product_view,ARC-ATOM-M-BLK,ios
2026-07-05,usr_ad7ce7fc,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-05,usr_f9d832f4,product_view,NIK-AIR-MAX,web
2026-07-06,usr_9d6a9915,purchase,NIK-AIR-MAX,android
2026-07-06,usr_a8655803,product_view,ADID-ULTRABOOST,android
2026-07-06,usr_b9397538,product_view,NIK-AIR-MAX,ios
2026-07-06,usr_ad7ce7fc,purchase,NIK-AIR-MAX,web
2026-07-06,,product_view,ADID-ULTRABOOST,android
2026-07-06,usr_0e478cb2,product_view,ADID-ULTRABOOST,web
2026-07-06,usr_ad7ce7fc,product_view,SAL-XULTRA-4-10,android
2026-07-06,usr_fb0ac6a6,purchase,NIK-AIR-MAX,android
2026-07-06,usr_c96cb409,purchase,SAL-XULTRA-4-10,ios
2026-07-06,usr_45c48125,product_view,SAL-XULTRA-4-10,android
2026-07-06,usr_8001c959,product_view,SAL-XULTRA-4-10,ios
2026-07-06,usr_b9397538,purchase,PAT-NANO-M-BLK,android
2026-07-06,usr_fc3211c0,product_view,ADID-ULTRABOOST,android
2026-07-06,usr_e679bab7,product_view,PAT-NANO-M-BLK,android
2026-07-06,usr_91768746,purchase,ARC-ATOM-M-BLK,web
2026-07-06,usr_9d6a9915,add_to_cart,NIK-AIR-MAX,android
2026-07-06,usr_7c009c3e,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-06,usr_ad961c2b,add_to_cart,PAT-NANO-M-BLK,android
2026-07-06,usr_5f9a3814,product_view,ADID-ULTRABOOST,web
2026-07-06,,purchase,ARC-ATOM-M-BLK,web
2026-07-06,,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-06,usr_5425c015,add_to_cart,PAT-NANO-M-BLK,web
2026-07-06,usr_c64413ea,product_view,ADID-ULTRABOOST,android
2026-07-06,usr_a59f3837,product_view,PAT-NANO-M-BLK,android
2026-07-06,usr_fb3295ec,purchase,NIK-AIR-MAX,ios
2026-07-06,usr_1fea2276,product_view,SAL-XULTRA-4-10,android
2026-07-06,usr_41b13c8b,add_to_cart,PAT-NANO-M-BLK,web
2026-07-06,usr_1fea2276,product_view,ADID-ULTRABOOST,web
2026-07-06,usr_5c4c2782,product_view,NIK-AIR-MAX,ios
2026-07-06,usr_5c4c2782,product_view,PAT-NANO-M-BLK,ios
2026-07-06,usr_0999164b,product_view,ARC-ATOM-M-BLK,web
2026-07-06,usr_68606190,product_view,NIK-AIR-MAX,android
2026-07-06,usr_5e2152a6,purchase,NIK-AIR-MAX,ios
2026-07-06,usr_739aa0f1,product_view,SAL-XULTRA-4-10,web
2026-07-06,usr_ad961c2b,add_to_cart,ADID-ULTRABOOST,web
2026-07-06,usr_d332e1f0,product_view,NIK-AIR-MAX,ios
2026-07-06,usr_92869a54,purchase,SAL-XULTRA-4-10,ios
2026-07-06,usr_f9d832f4,product_view,ARC-ATOM-M-BLK,android
2026-07-06,usr_91ed9530,add_to_cart,ADID-ULTRABOOST,android
2026-07-06,usr_91ed9530,purchase,SAL-XULTRA-4-10,ios
2026-07-06,usr_fc3211c0,add_to_cart,NIK-AIR-MAX,ios
2026-07-06,usr_9edd962d,add_to_cart,NIK-AIR-MAX,ios
2026-07-06,usr_71588e49,purchase,PAT-NANO-M-BLK,android
2026-07-06,usr_739aa0f1,product_view,PAT-NANO-M-BLK,web
2026-07-06,usr_8a110540,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-06,usr_b9397538,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-06,usr_86e35f75,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-06,usr_9d6a9915,product_view,ARC-ATOM-M-BLK,android
2026-07-06,,add_to_cart,ADID-ULTRABOOST,ios
2026-07-06,usr_91ed9530,purchase,SAL-XULTRA-4-10,web
2026-07-07,usr_d7676c9d,add_to_cart,PAT-NANO-M-BLK,web
2026-07-07,usr_ad961c2b,purchase,NIK-AIR-MAX,ios
2026-07-07,usr_ad7ce7fc,purchase,PAT-NANO-M-BLK,web
2026-07-07,usr_71588e49,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-07,usr_91ed9530,purchase,ADID-ULTRABOOST,ios
2026-07-07,usr_fb0ac6a6,product_view,NIK-AIR-MAX,android
2026-07-07,usr_71588e49,purchase,ADID-ULTRABOOST,web
2026-07-07,usr_0df657b8,product_view,NIK-AIR-MAX,web
2026-07-07,usr_92869a54,add_to_cart,NIK-AIR-MAX,web
2026-07-07,usr_0df657b8,add_to_cart,SAL-XULTRA-4-10,web
2026-07-07,,product_view,SAL-XULTRA-4-10,android
2026-07-07,usr_d332e1f0,add_to_cart,ADID-ULTRABOOST,web
2026-07-07,usr_d0cefcf7,add_to_cart,NIK-AIR-MAX,ios
2026-07-07,usr_45c48125,product_view,SAL-XULTRA-4-10,web
2026-07-07,usr_bc3ce846,add_to_cart,ADID-ULTRABOOST,web
2026-07-07,usr_1fea2276,product_view,ARC-ATOM-M-BLK,web
2026-07-07,usr_d7676c9d,purchase,ARC-ATOM-M-BLK,android
2026-07-07,usr_c64413ea,add_to_cart,PAT-NANO-M-BLK,android
2026-07-07,usr_45c48125,product_view,ADID-ULTRABOOST,web
2026-07-07,usr_7c009c3e,product_view,PAT-NANO-M-BLK,android
2026-07-07,usr_739aa0f1,purchase,NIK-AIR-MAX,android
2026-07-07,usr_45c48125,add_to_cart,SAL-XULTRA-4-10,android
2026-07-07,usr_9edd962d,purchase,ARC-ATOM-M-BLK,web
2026-07-07,usr_71588e49,add_to_cart,ADID-ULTRABOOST,android
2026-07-07,usr_cb8c892b,purchase,ADID-ULTRABOOST,ios
2026-07-07,usr_0df657b8,product_view,PAT-NANO-M-BLK,web
2026-07-07,usr_63be6d0c,purchase,PAT-NANO-M-BLK,ios
2026-07-07,usr_fb0ac6a6,purchase,SAL-XULTRA-4-10,web
2026-07-07,usr_d0cefcf7,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-07,usr_0e478cb2,product_view,ARC-ATOM-M-BLK,ios
2026-07-07,usr_cb8c892b,product_view,PAT-NANO-M-BLK,web
2026-07-07,usr_91768746,product_view,ADID-ULTRABOOST,android
2026-07-07,usr_92996901,purchase,SAL-XULTRA-4-10,web
2026-07-07,usr_ad7ce7fc,add_to_cart,ADID-ULTRABOOST,ios
2026-07-07,,add_to_cart,ADID-ULTRABOOST,web
2026-07-07,usr_5c4c2782,product_view,ARC-ATOM-M-BLK,ios
2026-07-07,usr_45c48125,purchase,ADID-ULTRABOOST,ios
2026-07-07,usr_1fea2276,purchase,NIK-AIR-MAX,ios
2026-07-07,usr_c2a56b60,add_to_cart,ARC-ATOM-M-BLK,android
2026-07-07,usr_86e35f75,product_view,SAL-XULTRA-4-10,android
2026-07-07,usr_86e35f75,product_view,PAT-NANO-M-BLK,web
2026-07-07,usr_91768746,purchase,ARC-ATOM-M-BLK,android
2026-07-07,usr_d0cefcf7,purchase,ADID-ULTRABOOST,ios
2026-07-08,usr_71588e49,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-08,usr_91768746,purchase,SAL-XULTRA-4-10,web
2026-07-08,usr_d7676c9d,add_to_cart,ADID-ULTRABOOST,android
2026-07-08,usr_f9d832f4,product_view,ADID-ULTRABOOST,web
2026-07-08,usr_fc3211c0,add_to_cart,PAT-NANO-M-BLK,web
2026-07-08,usr_0e478cb2,product_view,ADID-ULTRABOOST,ios
2026-07-08,usr_7c009c3e,product_view,PAT-NANO-M-BLK,ios
2026-07-08,usr_a59f3837,purchase,PAT-NANO-M-BLK,ios
2026-07-08,usr_739aa0f1,product_view,PAT-NANO-M-BLK,web
2026-07-08,usr_743948b5,add_to_cart,NIK-AIR-MAX,web
2026-07-08,usr_8001c959,product_view,NIK-AIR-MAX,ios
2026-07-08,usr_0e478cb2,purchase,SAL-XULTRA-4-10,ios
2026-07-08,usr_f9d832f4,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-08,usr_c64413ea,purchase,ARC-ATOM-M-BLK,android
2026-07-08,usr_1942dbbd,purchase,ADID-ULTRABOOST,web
2026-07-08,usr_fb0ac6a6,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-08,usr_92996901,add_to_cart,NIK-AIR-MAX,ios
2026-07-08,usr_71588e49,purchase,PAT-NANO-M-BLK,android
2026-07-08,usr_91768746,add_to_cart,ADID-ULTRABOOST,web
2026-07-08,usr_47e82849,purchase,PAT-NANO-M-BLK,web
2026-07-08,usr_91768746,purchase,NIK-AIR-MAX,web
2026-07-08,usr_92869a54,add_to_cart,PAT-NANO-M-BLK,android
2026-07-08,usr_fb0ac6a6,product_view,PAT-NANO-M-BLK,android
2026-07-08,usr_41b13c8b,purchase,SAL-XULTRA-4-10,web
2026-07-08,usr_85b7cd8d,purchase,NIK-AIR-MAX,web
2026-07-08,usr_68606190,add_to_cart,ADID-ULTRABOOST,web
2026-07-08,usr_92996901,add_to_cart,PAT-NANO-M-BLK,web
2026-07-08,usr_0df657b8,product_view,SAL-XULTRA-4-10,web
2026-07-08,usr_5425c015,purchase,SAL-XULTRA-4-10,ios
2026-07-08,usr_a8655803,add_to_cart,SAL-XULTRA-4-10,web
2026-07-08,usr_0e478cb2,product_view,ARC-ATOM-M-BLK,android
2026-07-08,usr_9d6a9915,product_view,SAL-XULTRA-4-10,ios
2026-07-08,usr_47e82849,product_view,PAT-NANO-M-BLK,web
2026-07-08,,purchase,NIK-AIR-MAX,ios
2026-07-08,usr_1942dbbd,add_to_cart,PAT-NANO-M-BLK,web
2026-07-08,usr_c2a56b60,add_to_cart,PAT-NANO-M-BLK,android
2026-07-08,usr_ad7ce7fc,product_view,ARC-ATOM-M-BLK,web
2026-07-08,usr_63be6d0c,product_view,PAT-NANO-M-BLK,web
2026-07-08,usr_bc3ce846,purchase,PAT-NANO-M-BLK,android
2026-07-08,usr_85b7cd8d,product_view,ARC-ATOM-M-BLK,android
2026-07-08,usr_e679bab7,purchase,ADID-ULTRABOOST,ios
2026-07-08,usr_a8655803,add_to_cart,PAT-NANO-M-BLK,web
2026-07-08,usr_d332e1f0,add_to_cart,SAL-XULTRA-4-10,android
2026-07-08,usr_c64413ea,purchase,NIK-AIR-MAX,web
2026-07-08,usr_fb0ac6a6,product_view,NIK-AIR-MAX,web
2026-07-08,usr_86e35f75,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_5e2152a6,product_view,ADID-ULTRABOOST,web
2026-07-08,usr_dc5edda0,purchase,PAT-NANO-M-BLK,ios
2026-07-08,usr_a59f3837,purchase,ADID-ULTRABOOST,ios
2026-07-08,usr_c2a56b60,product_view,ADID-ULTRABOOST,android
2026-07-08,usr_68606190,purchase,SAL-XULTRA-4-10,android
2026-07-08,usr_cb8c892b,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-09,usr_68606190,purchase,SAL-XULTRA-4-10,ios
2026-07-09,usr_c2a56b60,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-09,usr_41b13c8b,purchase,NIK-AIR-MAX,android
2026-07-09,usr_9d6a9915,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-09,usr_71588e49,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_f9d832f4,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-09,usr_c2a56b60,purchase,ADID-ULTRABOOST,ios
2026-07-09,usr_68606190,product_view,ADID-ULTRABOOST,web
2026-07-09,usr_68606190,purchase,ARC-ATOM-M-BLK,android
2026-07-09,,product_view,PAT-NANO-M-BLK,android
2026-07-09,usr_cb8c892b,add_to_cart,PAT-NANO-M-BLK,web
2026-07-09,usr_d0cefcf7,purchase,PAT-NANO-M-BLK,ios
2026-07-09,usr_5f9a3814,product_view,ADID-ULTRABOOST,web
2026-07-09,usr_d0cefcf7,purchase,PAT-NANO-M-BLK,ios
2026-07-09,usr_d7676c9d,product_view,ADID-ULTRABOOST,web
2026-07-09,usr_0999164b,purchase,PAT-NANO-M-BLK,android
2026-07-09,,product_view,SAL-XULTRA-4-10,android
2026-07-09,,product_view,ADID-ULTRABOOST,ios
2026-07-09,usr_45c48125,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_f9d832f4,purchase,PAT-NANO-M-BLK,web
2026-07-09,usr_47e82849,product_view,SAL-XULTRA-4-10,ios
2026-07-09,usr_41b13c8b,add_to_cart,NIK-AIR-MAX,web
2026-07-09,usr_5c4c2782,purchase,PAT-NANO-M-BLK,ios
2026-07-09,usr_0999164b,purchase,PAT-NANO-M-BLK,ios
2026-07-09,usr_a8655803,purchase,PAT-NANO-M-BLK,web
2026-07-09,usr_cb8c892b,purchase,NIK-AIR-MAX,ios
2026-07-09,,purchase,NIK-AIR-MAX,android
2026-07-09,usr_c64413ea,add_to_cart,NIK-AIR-MAX,ios
2026-07-09,usr_cb8c892b,add_to_cart,SAL-XULTRA-4-10,ios
2026-07-09,usr_c64413ea,product_view,ARC-ATOM-M-BLK,android
2026-07-09,usr_8001c959,purchase,NIK-AIR-MAX,web
2026-07-09,usr_41b13c8b,product_view,PAT-NANO-M-BLK,web
2026-07-09,usr_8a110540,product_view,PAT-NANO-M-BLK,ios
2026-07-09,,product_view,NIK-AIR-MAX,android
2026-07-09,usr_c64413ea,add_to_cart,NIK-AIR-MAX,web
2026-07-09,usr_a8655803,add_to_cart,ADID-ULTRABOOST,android
2026-07-09,usr_ad7ce7fc,purchase,ARC-ATOM-M-BLK,web
2026-07-09,usr_5e2152a6,add_to_cart,NIK-AIR-MAX,android
2026-07-09,usr_5c4c2782,product_view,ADID-ULTRABOOST,ios
2026-07-09,,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_63be6d0c,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-09,,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-09,usr_1fea2276,add_to_cart,ADID-ULTRABOOST,web
2026-07-09,usr_ad7ce7fc,purchase,NIK-AIR-MAX,ios
2026-07-09,usr_be73ffa7,product_view,SAL-XULTRA-4-10,ios
2026-07-09,usr_fc3211c0,add_to_cart,ADID-ULTRABOOST,ios
2026-07-09,usr_a59f3837,add_to_cart,SAL-XULTRA-4-10,android
2026-07-09,usr_a8655803,product_view,ADID-ULTRABOOST,web
2026-07-09,usr_41b13c8b,product_view,ARC-ATOM-M-BLK,android
2026-07-09,usr_bc3ce846,purchase,ADID-ULTRABOOST,web
2026-07-09,usr_47e82849,purchase,SAL-XULTRA-4-10,ios
2026-07-09,usr_71588e49,add_to_cart,ARC-ATOM-M-BLK,ios
2026-07-10,usr_c96cb409,purchase,ADID-ULTRABOOST,android
2026-07-10,usr_71588e49,product_view,NIK-AIR-MAX,android
2026-07-10,usr_45c48125,purchase,ARC-ATOM-M-BLK,android
2026-07-10,usr_9edd962d,product_view,ADID-ULTRABOOST,web
2026-07-10,usr_5e2152a6,product_view,SAL-XULTRA-4-10,android
2026-07-10,usr_91ed9530,product_view,NIK-AIR-MAX,web
2026-07-10,usr_0e478cb2,product_view,ADID-ULTRABOOST,web
2026-07-10,usr_fc3211c0,product_view,SAL-XULTRA-4-10,android
2026-07-10,usr_5425c015,product_view,SAL-XULTRA-4-10,ios
2026-07-10,usr_0999164b,purchase,NIK-AIR-MAX,android
2026-07-10,usr_fb0ac6a6,purchase,ARC-ATOM-M-BLK,android
2026-07-10,usr_be73ffa7,purchase,NIK-AIR-MAX,web
2026-07-10,usr_68606190,add_to_cart,PAT-NANO-M-BLK,ios
2026-07-10,usr_5c4c2782,product_view,PAT-NANO-M-BLK,ios
2026-07-10,usr_ad961c2b,product_view,PAT-NANO-M-BLK,web
2026-07-10,usr_c53db4c4,purchase,ARC-ATOM-M-BLK,ios
2026-07-10,usr_dc5edda0,purchase,NIK-AIR-MAX,android
2026-07-10,usr_71588e49,product_view,NIK-AIR-MAX,android
2026-07-10,usr_b9397538,purchase,SAL-XULTRA-4-10,android
2026-07-10,usr_c64413ea,add_to_cart,SAL-XULTRA-4-10,web
2026-07-10,usr_8a110540,add_to_cart,SAL-XULTRA-4-10,android
2026-07-10,usr_d7676c9d,purchase,SAL-XULTRA-4-10,android
2026-07-10,usr_68606190,product_view,ARC-ATOM-M-BLK,android
2026-07-10,usr_91768746,add_to_cart,ADID-ULTRABOOST,web
2026-07-10,,product_view,ADID-ULTRABOOST,ios
2026-07-10,usr_f9d832f4,add_to_cart,ADID-ULTRABOOST,web
2026-07-10,usr_5425c015,product_view,SAL-XULTRA-4-10,ios
2026-07-10,usr_86e35f75,purchase,SAL-XULTRA-4-10,web
2026-07-10,usr_e679bab7,product_view,ARC-ATOM-M-BLK,android
2026-07-10,usr_a59f3837,add_to_cart,ARC-ATOM-M-BLK,web
2026-07-10,usr_a59f3837,add_to_cart,SAL-XULTRA-4-10,web
2026-07-10,usr_8a110540,add_to_cart,SAL-XULTRA-4-10,web
2026-07-10,usr_91768746,product_view,PAT-NANO-M-BLK,ios
2026-07-10,usr_a8655803,add_to_cart,NIK-AIR-MAX,web
2026-07-10,usr_0df657b8,add_to_cart,NIK-AIR-MAX,ios
2026-07-10,usr_bc3ce846,purchase,ADID-ULTRABOOST,android
2026-07-10,usr_0df657b8,product_view,SAL-XULTRA-4-10,ios
2026-07-10,usr_91ed9530,add_to_cart,PAT-NANO-M-BLK,android
2026-07-10,usr_91768746,purchase,SAL-XULTRA-4-10,web
2026-07-10,usr_8001c959,add_to_cart,ADID-ULTRABOOST,web
